LSLNC000077	NONHSAG000275	NONHSAT000724	1	rs10462020	Type 2 diabetes
LSLNC009331	NONHSAG020129	NONHSAT144009	16	rs889491	Type 2 diabetes
LSLNC009333	NONHSAG020131	NONHSAT144011	16	rs467392	Type 2 diabetes
LSLNC009333	NONHSAG020131	NONHSAT144011	16	rs690836	Type 2 diabetes
LSLNC009333	NONHSAG020131	NONHSAT144011	16	rs8049546	Type 2 diabetes
LSLNC009334	NONHSAG020131	NONHSAT144012	16	rs467392	Type 2 diabetes
LSLNC009334	NONHSAG020131	NONHSAT144012	16	rs8049546	Type 2 diabetes
LSLNC009513	NONHSAG021492	NONHSAT052964	17	rs2729352	Type 2 diabetes
LSLNC009517	NONHSAG021498	NONHSAT052980	17	rs1988353	Type 2 diabetes
LSLNC009521	NONHSAG021502	NONHSAT052988	17	rs1560916	Type 2 diabetes
LSLNC009525	NONHSAG021507	NONHSAT052995	17	rs2785061	Type 2 diabetes
LSLNC009533	NONHSAG021572	NONHSAT053129	17	rs16971600	Type 2 diabetes
LSLNC009542	NONHSAG021584	NONHSAT053181	17	rs12939695	Type 2 diabetes
LSLNC009542	NONHSAG021584	NONHSAT053181	17	rs4796153	Type 2 diabetes
LSLNC009551	NONHSAG021641	NONHSAT053287	17	rs11263763	Type 2 diabetes
LSLNC009551	NONHSAG021641	NONHSAT053287	17	rs11651052	Type 2 diabetes
LSLNC009551	NONHSAG021641	NONHSAT053287	17	rs11651052	Type 2 diabetes (females)
LSLNC009551	NONHSAG021641	NONHSAT053287	17	rs11651052	Type 2 diabetes (males)
LSLNC009551	NONHSAG021641	NONHSAT053287	17	rs3760511	Type 2 diabetes
LSLNC009552	NONHSAG021641	NONHSAT053288	17	rs3760511	Type 2 diabetes
LSLNC009577	NONHSAG021978	NONHSAT054068	17	rs1047841	Type 2 diabetes
LSLNC009578	NONHSAG021978	NONHSAT054069	17	rs1047841	Type 2 diabetes
LSLNC009579	NONHSAG021978	NONHSAT054071	17	rs1047841	Type 2 diabetes
LSLNC009580	NONHSAG021978	NONHSAT054072	17	rs1047841	Type 2 diabetes
LSLNC009581	NONHSAG021978	NONHSAT054073	17	rs1047841	Type 2 diabetes
LSLNC009582	NONHSAG021978	NONHSAT054074	17	rs1047841	Type 2 diabetes
LSLNC009583	NONHSAG021978	NONHSAT054075	17	rs1047841	Type 2 diabetes
LSLNC009584	NONHSAG021978	NONHSAT054076	17	rs1047841	Type 2 diabetes
LSLNC009643	NONHSAG022335	NONHSAT054964	17	rs8182262	Type 2 diabetes
LSLNC009644	NONHSAG022335	NONHSAT054967	17	rs8182262	Type 2 diabetes
LSLNC009645	NONHSAG022335	NONHSAT054968	17	rs8182262	Type 2 diabetes
LSLNC009654	NONHSAG022434	NONHSAT055171	17	rs1024653	Type 2 diabetes
LSLNC009655	NONHSAG022434	NONHSAT055174	17	rs1024653	Type 2 diabetes
LSLNC009656	NONHSAG022434	NONHSAT055175	17	rs1024653	Type 2 diabetes
LSLNC009669	NONHSAG022600	NONHSAT055543	17	rs12937017	Type 2 diabetes
LSLNC009669	NONHSAG022600	NONHSAT055543	17	rs9895790	Type 2 diabetes
LSLNC009670	NONHSAG022600	NONHSAT055544	17	rs12937017	Type 2 diabetes
LSLNC009670	NONHSAG022600	NONHSAT055544	17	rs9895790	Type 2 diabetes
LSLNC009876	NONHSAG021404	NONHSAT052808	17	rs11658027	Type 2 diabetes
LSLNC009877	NONHSAG021404	NONHSAT052810	17	rs11658027	Type 2 diabetes
LSLNC009878	NONHSAG021404	NONHSAT052814	17	rs11658027	Type 2 diabetes
LSLNC009879	NONHSAG021404	NONHSAT052815	17	rs11658027	Type 2 diabetes
LSLNC009880	NONHSAG021404	NONHSAT052820	17	rs11658027	Type 2 diabetes
LSLNC009881	NONHSAG021404	NONHSAT052821	17	rs11658027	Type 2 diabetes
LSLNC009882	NONHSAG021404	NONHSAT052822	17	rs11658027	Type 2 diabetes
LSLNC009883	NONHSAG021404	NONHSAT052823	17	rs11658027	Type 2 diabetes
LSLNC009884	NONHSAG021404	NONHSAT052827	17	rs11658027	Type 2 diabetes
LSLNC009917	NONHSAG021623	NONHSAT053255	17	rs9903518	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC009956	NONHSAG021952	NONHSAT053988	17	rs3744473	Type 2 diabetes
LSLNC009998	NONHSAG022057	NONHSAT054340	17	rs16949270	Type 2 diabetes
LSLNC009998	NONHSAG022057	NONHSAT054340	17	rs16949270	Weight in Type 2 diabetes
LSLNC009998	NONHSAG022057	NONHSAT054340	17	rs16949270	Body mass index (BMI) in Type 2 diabetes
LSLNC010000	NONHSAG022057	NONHSAT054342	17	rs16949270	Type 2 diabetes
LSLNC010000	NONHSAG022057	NONHSAT054342	17	rs16949270	Weight in Type 2 diabetes
LSLNC010000	NONHSAG022057	NONHSAT054342	17	rs16949270	Body mass index (BMI) in Type 2 diabetes
LSLNC010001	NONHSAG022057	NONHSAT054345	17	rs16949270	Type 2 diabetes
LSLNC010001	NONHSAG022057	NONHSAT054345	17	rs16949270	Weight in Type 2 diabetes
LSLNC010001	NONHSAG022057	NONHSAT054345	17	rs16949270	Body mass index (BMI) in Type 2 diabetes
LSLNC010002	NONHSAG022057	NONHSAT054347	17	rs16949270	Type 2 diabetes
LSLNC010002	NONHSAG022057	NONHSAT054347	17	rs16949270	Weight in Type 2 diabetes
LSLNC010002	NONHSAG022057	NONHSAT054347	17	rs16949270	Body mass index (BMI) in Type 2 diabetes
LSLNC010029	NONHSAG022405	NONHSAT055117	17	rs11653176	Diabetes Mellitus
LSLNC010057	NONHSAG022566	NONHSAT055430	17	rs4496196	Type 2 diabetes
LSLNC010062	NONHSAG022634	NONHSAT055607	17	rs9302911	Type 2 diabetes
LSLNC010090	NONHSAG022680	NONHSAT055738	17	rs1552013	Type 2 diabetes
LSLNC010090	NONHSAG022680	NONHSAT055738	17	rs9909176	Type 2 diabetes
LSLNC010095	NONHSAG022706	NONHSAT055803	17	rs2078152	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC010133	NONHSAG022953	NONHSAT056372	17	rs7223701	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC010133	NONHSAG022953	NONHSAT056372	17	rs8072774	Type 2 diabetes
LSLNC010134	NONHSAG022953	NONHSAT056380	17	rs7223701	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC010134	NONHSAG022953	NONHSAT056380	17	rs8072774	Type 2 diabetes
LSLNC010187	NONHSAG020573	NONHSAT145083	17	rs11078512	Type 2 diabetes
LSLNC010188	NONHSAG020573	NONHSAT145084	17	rs11078512	Type 2 diabetes
LSLNC010190	NONHSAG020600	NONHSAT145124	17	rs12602901	Type 2 diabetes
LSLNC010226	NONHSAG020869	NONHSAT145729	17	rs9915220	Type 2 diabetes
LSLNC010227	NONHSAG020869	NONHSAT145730	17	rs9915220	Type 2 diabetes
LSLNC010228	NONHSAG020869	NONHSAT145733	17	rs9915220	Type 2 diabetes
LSLNC010229	NONHSAG020869	NONHSAT145734	17	rs9915220	Type 2 diabetes
LSLNC010229	NONHSAG020869	NONHSAT145734	17	rs6502323	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis
LSLNC010280	NONHSAG021404	NONHSAT146885	17	rs11658027	Type 2 diabetes
LSLNC010292	NONHSAG023207	NONHSAT056937	18	rs11080985	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC010292	NONHSAG023207	NONHSAT056937	18	rs11664217	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC010292	NONHSAG023207	NONHSAT056937	18	rs12605423	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC010292	NONHSAG023207	NONHSAT056937	18	rs11080987	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC010292	NONHSAG023207	NONHSAT056937	18	rs12959881	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC010292	NONHSAG023207	NONHSAT056937	18	rs4798023	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC010380	NONHSAG023597	NONHSAT058754	18	rs566381	Body mass index (BMI) in Type 2 diabetes
LSLNC010380	NONHSAG023597	NONHSAT058754	18	rs566381	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC010380	NONHSAG023597	NONHSAT058754	18	rs566381	Waist circumference in Type 2 diabetes
LSLNC010380	NONHSAG023597	NONHSAT058754	18	rs566381	Weight in Type 2 diabetes
LSLNC010381	NONHSAG023597	NONHSAT058755	18	rs566381	Body mass index (BMI) in Type 2 diabetes
LSLNC010381	NONHSAG023597	NONHSAT058755	18	rs566381	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC010381	NONHSAG023597	NONHSAT058755	18	rs566381	Waist circumference in Type 2 diabetes
LSLNC010381	NONHSAG023597	NONHSAT058755	18	rs566381	Weight in Type 2 diabetes
LSLNC010382	NONHSAG023597	NONHSAT058765	18	rs1941113	Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs11081692	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs11081692	Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs17715980	Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs9950246	Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs9950246	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs11876192	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs1031732	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs1031732	Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs1813419	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs1813419	Weight in Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs1941190	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs1941190	Weight in Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs3859361	Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs3859361	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs12458294	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs10775448	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs10775448	Weight in Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs7233718	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs7233718	Weight in Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs4799570	Height in Type 2 diabetes cases
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs4799570	Weight in Type 2 diabetes
LSLNC010387	NONHSAG023633	NONHSAT058814	18	rs2125987	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs11081692	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs11081692	Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs17715980	Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs9950246	Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs9950246	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs11876192	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs1031732	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs1031732	Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs1813419	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs1813419	Weight in Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs1941190	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs1941190	Weight in Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs3859361	Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs3859361	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs12458294	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs10775448	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs10775448	Weight in Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs7233718	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs7233718	Weight in Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs4799570	Height in Type 2 diabetes cases
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs4799570	Weight in Type 2 diabetes
LSLNC010389	NONHSAG023633	NONHSAT058817	18	rs2125987	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs11081692	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs11081692	Type 2 diabetes
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs17715980	Type 2 diabetes
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs9950246	Type 2 diabetes
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs9950246	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs11876192	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs1031732	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs1031732	Type 2 diabetes
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs1813419	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs1813419	Weight in Type 2 diabetes
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs1941190	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs1941190	Weight in Type 2 diabetes
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs3859361	Type 2 diabetes
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs3859361	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs12458294	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs10775448	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs10775448	Weight in Type 2 diabetes
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs7233718	Height in Type 2 diabetes cases
LSLNC010390	NONHSAG023633	NONHSAT058818	18	rs7233718	Weight in Type 2 diabetes
LSLNC010414	NONHSAG023672	NONHSAT058892	18	rs10502635	Type 2 diabetes
LSLNC010423	NONHSAG023769	NONHSAT059102	18	rs11877050	Type 2 diabetes
LSLNC010423	NONHSAG023769	NONHSAT059102	18	rs2542995	Type 2 diabetes
LSLNC010426	NONHSAG023769	NONHSAT059105	18	rs2542995	Type 2 diabetes
LSLNC010427	NONHSAG023773	NONHSAT059114	18	rs16978444	Body mass index (BMI) in Type 2 diabetes
LSLNC010427	NONHSAG023773	NONHSAT059114	18	rs16978444	Type 2 diabetes
LSLNC010427	NONHSAG023773	NONHSAT059114	18	rs16978453	Body mass index (BMI) in Type 2 diabetes
LSLNC010427	NONHSAG023773	NONHSAT059114	18	rs16978453	Type 2 diabetes
LSLNC010449	NONHSAG023885	NONHSAT059326	18	rs8088048	Weight in Type 2 diabetes
LSLNC010449	NONHSAG023885	NONHSAT059326	18	rs8088048	Type 2 diabetes
LSLNC010452	NONHSAG023909	NONHSAT059369	18	rs2958183	Type 2 diabetes
LSLNC010480	NONHSAG024106	NONHSAT059754	18	rs17081073	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis
LSLNC010504	NONHSAG023769	NONHSAT146943	18	rs11877050	Type 2 diabetes
LSLNC010504	NONHSAG023769	NONHSAT146943	18	rs2542995	Type 2 diabetes
LSLNC010593	NONHSAG024587	NONHSAT060733	19	rs12986266	Type 2 diabetes
LSLNC010594	NONHSAG024589	NONHSAT060737	19	rs574937	Type 2 diabetes
LSLNC010622	NONHSAG024778	NONHSAT061043	19	rs11115	Type 2 diabetes
LSLNC010623	NONHSAG024779	NONHSAT061045	19	rs11115	Type 2 diabetes
LSLNC010747	NONHSAG025439	NONHSAT064138	19	rs2542282	Type 2 diabetes
LSLNC010862	NONHSAG025992	NONHSAT066706	19	rs7255066	Type 2 diabetes and other traits
LSLNC010869	NONHSAG026024	NONHSAT066761	19	rs10425074	Type 2 diabetes and other traits
LSLNC010869	NONHSAG026024	NONHSAT066761	19	rs1114832	Type 2 diabetes and other traits
LSLNC010870	NONHSAG026024	NONHSAT066762	19	rs10425074	Type 2 diabetes and other traits
LSLNC010887	NONHSAG026095	NONHSAT066909	19	rs314668	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC010888	NONHSAG026095	NONHSAT066910	19	rs314668	Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC010959	NONHSAG026389	NONHSAT067497	19	rs11672744	Type 2 diabetes
LSLNC010959	NONHSAG026389	NONHSAT067497	19	rs8109375	Type 2 diabetes
LSLNC010959	NONHSAG026389	NONHSAT067497	19	rs2278419	Type 2 diabetes
LSLNC010960	NONHSAG026389	NONHSAT067498	19	rs11672744	Type 2 diabetes
LSLNC010960	NONHSAG026389	NONHSAT067498	19	rs8109375	Type 2 diabetes
LSLNC010960	NONHSAG026389	NONHSAT067498	19	rs2278419	Type 2 diabetes
LSLNC010961	NONHSAG026389	NONHSAT067499	19	rs11672744	Type 2 diabetes
LSLNC010961	NONHSAG026389	NONHSAT067499	19	rs8109375	Type 2 diabetes
LSLNC010961	NONHSAG026389	NONHSAT067499	19	rs2278419	Type 2 diabetes
LSLNC010962	NONHSAG026389	NONHSAT067500	19	rs11672744	Type 2 diabetes
LSLNC010962	NONHSAG026389	NONHSAT067500	19	rs8109375	Type 2 diabetes
LSLNC010962	NONHSAG026389	NONHSAT067500	19	rs2278419	Type 2 diabetes
LSLNC011001	NONHSAG026550	NONHSAT067962	19	rs11668169	Type 2 diabetes
LSLNC011001	NONHSAG026550	NONHSAT067962	19	rs11671922	Type 2 diabetes
LSLNC011001	NONHSAG026550	NONHSAT067962	19	rs11672026	Type 2 diabetes
LSLNC011001	NONHSAG026550	NONHSAT067962	19	rs1654416	Type 2 diabetes
LSLNC011001	NONHSAG026550	NONHSAT067962	19	rs1654419	Type 2 diabetes
LSLNC011001	NONHSAG026550	NONHSAT067962	19	rs1654420	Type 2 diabetes
LSLNC011001	NONHSAG026550	NONHSAT067962	19	rs1654421	Type 2 diabetes
LSLNC011002	NONHSAG026550	NONHSAT067963	19	rs11668169	Type 2 diabetes
LSLNC011002	NONHSAG026550	NONHSAT067963	19	rs11671922	Type 2 diabetes
LSLNC011002	NONHSAG026550	NONHSAT067963	19	rs11672026	Type 2 diabetes
LSLNC011002	NONHSAG026550	NONHSAT067963	19	rs1654416	Type 2 diabetes
LSLNC011002	NONHSAG026550	NONHSAT067963	19	rs1654419	Type 2 diabetes
LSLNC011002	NONHSAG026550	NONHSAT067963	19	rs1654420	Type 2 diabetes
LSLNC011002	NONHSAG026550	NONHSAT067963	19	rs1654421	Type 2 diabetes
LSLNC011103	NONHSAG031193	NONHSAT078308	20	rs6116685	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs559129	Weight in Type 2 diabetes
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs559129	Type 2 diabetes
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs660454	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs4141508	Type 2 diabetes
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs4141508	Height in Type 2 diabetes cases
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs1018485	Type 2 diabetes
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs1018485	Height in Type 2 diabetes cases
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs555185	Body mass index (BMI) in Type 2 diabetes
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs555185	Type 2 diabetes
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs12624858	Type 2 diabetes
LSLNC011109	NONHSAG031248	NONHSAT078572	20	rs12624858	Height in Type 2 diabetes cases
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs559129	Weight in Type 2 diabetes
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs559129	Type 2 diabetes
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs660454	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs4141508	Type 2 diabetes
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs4141508	Height in Type 2 diabetes cases
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs1018485	Type 2 diabetes
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs1018485	Height in Type 2 diabetes cases
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs555185	Body mass index (BMI) in Type 2 diabetes
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs555185	Type 2 diabetes
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs12624858	Type 2 diabetes
LSLNC011111	NONHSAG031248	NONHSAT078574	20	rs12624858	Height in Type 2 diabetes cases
LSLNC011112	NONHSAG031248	NONHSAT078576	20	rs4141508	Type 2 diabetes
LSLNC011112	NONHSAG031248	NONHSAT078576	20	rs4141508	Height in Type 2 diabetes cases
LSLNC011112	NONHSAG031248	NONHSAT078576	20	rs1018485	Type 2 diabetes
LSLNC011112	NONHSAG031248	NONHSAT078576	20	rs1018485	Height in Type 2 diabetes cases
LSLNC011112	NONHSAG031248	NONHSAT078576	20	rs555185	Body mass index (BMI) in Type 2 diabetes
LSLNC011112	NONHSAG031248	NONHSAT078576	20	rs555185	Type 2 diabetes
LSLNC011112	NONHSAG031248	NONHSAT078576	20	rs12624858	Type 2 diabetes
LSLNC011112	NONHSAG031248	NONHSAT078576	20	rs12624858	Height in Type 2 diabetes cases
LSLNC011113	NONHSAG031248	NONHSAT078577	20	rs4141508	Type 2 diabetes
LSLNC011113	NONHSAG031248	NONHSAT078577	20	rs4141508	Height in Type 2 diabetes cases
LSLNC011113	NONHSAG031248	NONHSAT078577	20	rs1018485	Type 2 diabetes
LSLNC011113	NONHSAG031248	NONHSAT078577	20	rs1018485	Height in Type 2 diabetes cases
LSLNC011113	NONHSAG031248	NONHSAT078577	20	rs555185	Body mass index (BMI) in Type 2 diabetes
LSLNC011113	NONHSAG031248	NONHSAT078577	20	rs555185	Type 2 diabetes
LSLNC011113	NONHSAG031248	NONHSAT078577	20	rs12624858	Type 2 diabetes
LSLNC011113	NONHSAG031248	NONHSAT078577	20	rs12624858	Height in Type 2 diabetes cases
LSLNC011114	NONHSAG031248	NONHSAT078578	20	rs4141508	Type 2 diabetes
LSLNC011114	NONHSAG031248	NONHSAT078578	20	rs4141508	Height in Type 2 diabetes cases
LSLNC011114	NONHSAG031248	NONHSAT078578	20	rs1018485	Type 2 diabetes
LSLNC011114	NONHSAG031248	NONHSAT078578	20	rs1018485	Height in Type 2 diabetes cases
LSLNC011114	NONHSAG031248	NONHSAT078578	20	rs555185	Body mass index (BMI) in Type 2 diabetes
LSLNC011114	NONHSAG031248	NONHSAT078578	20	rs555185	Type 2 diabetes
LSLNC011114	NONHSAG031248	NONHSAT078578	20	rs12624858	Type 2 diabetes
LSLNC011114	NONHSAG031248	NONHSAT078578	20	rs12624858	Height in Type 2 diabetes cases
LSLNC011115	NONHSAG031248	NONHSAT078579	20	rs4141508	Type 2 diabetes
LSLNC011115	NONHSAG031248	NONHSAT078579	20	rs4141508	Height in Type 2 diabetes cases
LSLNC011115	NONHSAG031248	NONHSAT078579	20	rs1018485	Type 2 diabetes
LSLNC011115	NONHSAG031248	NONHSAT078579	20	rs1018485	Height in Type 2 diabetes cases
LSLNC011115	NONHSAG031248	NONHSAT078579	20	rs555185	Body mass index (BMI) in Type 2 diabetes
LSLNC011115	NONHSAG031248	NONHSAT078579	20	rs555185	Type 2 diabetes
LSLNC011115	NONHSAG031248	NONHSAT078579	20	rs12624858	Type 2 diabetes
LSLNC011115	NONHSAG031248	NONHSAT078579	20	rs12624858	Height in Type 2 diabetes cases
LSLNC011116	NONHSAG031262	NONHSAT078601	20	rs6040065	Type 2 diabetes
LSLNC011116	NONHSAG031262	NONHSAT078601	20	rs8119569	Type 2 diabetes
LSLNC011117	NONHSAG031263	NONHSAT078602	20	rs6032919	Type 2 diabetes
LSLNC011117	NONHSAG031263	NONHSAT078602	20	rs6032927	Type 2 diabetes
LSLNC011117	NONHSAG031263	NONHSAT078602	20	rs2273203	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis
LSLNC011117	NONHSAG031263	NONHSAT078602	20	rs1887319	Waist hip ratio in Type 2 diabetes
LSLNC011117	NONHSAG031263	NONHSAT078602	20	rs1327235	Type 2 diabetes
LSLNC011117	NONHSAG031263	NONHSAT078602	20	rs1887320	Type 2 diabetes
LSLNC011117	NONHSAG031263	NONHSAT078602	20	rs6134067	Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis
LSLNC011119	NONHSAG031263	NONHSAT078618	20	rs1327235	Type 2 diabetes
LSLNC011120	NONHSAG031263	NONHSAT078619	20	rs1327235	Type 2 diabetes
LSLNC011121	NONHSAG031263	NONHSAT078620	20	rs1327235	Type 2 diabetes
LSLNC011139	NONHSAG031363	NONHSAT078818	20	rs6045357	Type 2 diabetes
LSLNC011153	NONHSAG031415	NONHSAT078923	20	rs6035795	Type 2 diabetes
LSLNC011153	NONHSAG031415	NONHSAT078923	20	rs6047279	Type 2 diabetes
LSLNC011153	NONHSAG031415	NONHSAT078923	20	rs6035803	Type 2 diabetes
LSLNC011153	NONHSAG031415	NONHSAT078923	20	rs879064	Type 2 diabetes
LSLNC011153	NONHSAG031415	NONHSAT078923	20	rs6137292	Type 2 diabetes
LSLNC011155	NONHSAG031415	NONHSAT078926	20	rs6137292	Type 2 diabetes
LSLNC011158	NONHSAG031509	NONHSAT079111	20	rs11907737	Type 2 diabetes
LSLNC011175	NONHSAG031636	NONHSAT079407	20	rs910398	Type 2 diabetes
LSLNC011176	NONHSAG031636	NONHSAT079408	20	rs910398	Type 2 diabetes
LSLNC011224	NONHSAG031834	NONHSAT079866	20	rs4812829	Type 2 diabetes
LSLNC011224	NONHSAG031834	NONHSAT079866	20	rs4812829	Type 2 diabetes (males)
LSLNC011224	NONHSAG031834	NONHSAT079866	20	rs6103716	Type 2 diabetes
LSLNC011224	NONHSAG031834	NONHSAT079866	20	rs4812831	Type 2 diabetes
LSLNC011225	NONHSAG031834	NONHSAT079867	20	rs4812829	Type 2 diabetes
LSLNC011225	NONHSAG031834	NONHSAT079867	20	rs4812829	Type 2 diabetes (males)
LSLNC011225	NONHSAG031834	NONHSAT079867	20	rs6103716	Type 2 diabetes
