SNPID,Position,Disease/Trait name,P value,PMID,Chr
rs11039800,48542579,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000175,17554300,11
rs11039819,48562181,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000362,17554300,11
rs11039820,48562252,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000218,17554300,11
rs11039871,48626620,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000239,17554300,11
rs11040016,48783497,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.00037200000000000004,17554300,11
rs11041833,8282786,Type 2 diabetes,0.000439,17463246,11
rs11042717,10303939,Height in Type 2 diabetes cases,0.00079,17463246,11
rs11042717,10303939,Type 2 diabetes,0.00079,17463246,11
rs11042851,10514260,Type 2 diabetes,0.000572,17463246,11
rs11042851,10514260,Body mass index (BMI) in Type 2 diabetes,0.000572,17463246,11
rs11043664,17944624,Type 2 diabetes,0.000424,17554300,12
rs11044446,19343580,Type 2 diabetes,0.000984,17463246,12
rs11044856,19944647,Type 2 diabetes,0.000303,22158537,12
rs11045107,20329378,Type 2 diabetes,0.000154,17463246,12
rs11045107,20329378,Type 2 diabetes,0.000154,17463246,12
rs1104532,147519769,"Type 2 diabetes, combined control dataset, gender differentiated",0.00059,17554300,4
rs11046324,22309411,"Type 2 diabetes, combined control dataset, gender differentiated",0.000647,17554300,12
rs11046592,22915342,Type 2 diabetes,0.000941,17463246,12
rs11046795,23262095,"Type 2 diabetes, combined control dataset, gender differentiated",7.75e-05,17554300,12
rs1104702,161394234,Type 2 diabetes,0.000147,17846125,3
rs11048130,25777324,Type 2 diabetes,0.000293,17463246,12
rs11048155,25811585,Type 2 diabetes,0.0008990000000000001,17463246,12
rs11048174,25835245,"Type 2 diabetes, combined control dataset, gender differentiated",0.000813,17554300,12
rs1104880,91147512,Type 2 diabetes,0.00042300000000000004,17463246,15
rs1105032,70330440,Type 2 diabetes,0.000161,17463246,3
rs1105033,70330465,Type 2 diabetes,0.000199,17463246,3
rs11050722,30370825,Type 2 diabetes,0.0007059999999999999,17463246,12
rs1105082,141448766,Type 2 diabetes,0.000206,17463246,3
rs11051137,31037881,Type 2 diabetes,0.000463,17463246,12
rs1105116,240788,Type 2 diabetes,0.000273,17463246,10
rs11052670,33538179,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.0009429999999999999,17554300,12
rs11053748,7564740,Type 2 diabetes,0.0009660000000000001,17463246,12
rs11053937,10915359,Type 2 diabetes,0.00020299999999999997,17463246,12
rs11053938,10915566,Type 2 diabetes,0.000117,17463246,12
rs11053939,10915597,Type 2 diabetes,0.000275,17463246,12
rs11053972,10926233,Type 2 diabetes,0.000275,17463246,12
rs11053973,10926489,Type 2 diabetes,0.000275,17463246,12
rs11053986,10930264,Type 2 diabetes,0.000524,17463246,12
rs11054000,10931970,Type 2 diabetes,0.000131,17463246,12
rs11054710,12302884,Type 2 diabetes,0.000607,17463246,12
rs11054713,12310960,Type 2 diabetes,0.000454,17463246,12
rs11054927,12641369,Type 2 diabetes,0.000472,17463246,12
rs11054927,12641369,Type 2 diabetes,0.000472,17463246,12
rs11054931,12643587,Type 2 diabetes,0.000909,17463246,12
rs11054931,12643587,Type 2 diabetes,0.000909,17463246,12
rs11054938,12655145,Type 2 diabetes,0.0008900000000000001,17463246,12
rs11055430,13591156,Type 2 diabetes,0.0008759999999999999,17463246,12
rs11057409,124479331,Type 2 diabetes,0.000194,17463246,12
rs11057526,124710996,"Type 2 diabetes, gender differentiated",0.000426,17554300,12
rs11057697,125085767,Type 2 diabetes,0.000388,17463246,12
rs11058371,126328809,Type 2 diabetes,0.000348,17463246,12
rs11058789,122651418,"Type 2 diabetes, gender differentiated",0.00014199999999999998,17554300,12
rs11059151,127959459,Type 2 diabetes,0.000198,17554300,12
rs11059876,129238618,Type 2 diabetes,0.000667,17463246,12
rs11060784,130707007,Type 2 diabetes,0.0005769999999999999,17463246,12
rs1106098,86794215,Weight in Type 2 diabetes,0.000258,17463246,14
rs11062155,2316617,"Type 2 diabetes, combined control dataset, gender differentiated",0.0008550000000000001,17554300,12
rs11063069,4374373,Type 2 diabetes,0.00075,24509480,12
rs11063476,5140982,Type 2 diabetes,0.00011200000000000001,17463246,12
rs11063686,5564541,Type 2 diabetes,0.0007099999999999999,17463246,12
rs11063691,5571448,Type 2 diabetes,0.00020299999999999997,17463246,12
rs11063757,698043,Waist circumference in Type 2 diabetes,0.000878,17463246,12
rs11063757,698043,Type 2 diabetes,0.000878,17463246,12
rs11065483,121643856,Type 2 diabetes,0.000718,17463246,12
rs11065575,121871006,Type 2 diabetes,6.42e-05,17463246,12
rs11065576,121877487,Type 2 diabetes,7.44e-05,17463246,12
rs11065577,121879592,Type 2 diabetes,7.44e-05,17463246,12
rs11065578,121879685,Type 2 diabetes,7.44e-05,17463246,12
rs11065579,121879702,Type 2 diabetes,7.44e-05,17463246,12
rs11065585,121903971,Type 2 diabetes,7.44e-05,17463246,12
rs11066476,113465367,"Type 2 diabetes, combined control dataset, gender differentiated",0.00038700000000000003,17554300,12
rs11066637,114047074,Diabetes Mellitus,8.590000000000001e-05,pha003060,12
rs11066737,109904792,Type 2 diabetes,0.000449,17463246,12
rs1106701,8189364,Type 2 diabetes,5.610000000000001e-05,22961080,18
rs1106701,8189364,Type 2 diabetes (males),0.000405,22961080,18
rs11067030,109955317,Type 2 diabetes,0.000394,17463246,12
rs11067270,115172175,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",4.1899999999999995e-05,17554300,12
rs11067491,115679329,Type 2 diabetes,0.000563,17463246,12
rs11067584,115852757,"Type 2 diabetes, combined control dataset",0.000915,17554300,12
rs11067627,115940650,Type 2 diabetes,0.00037999999999999997,17463246,12
rs11067789,116248016,Type 2 diabetes,0.000901,17463246,12
rs11067936,110144932,Type 2 diabetes,0.000305,17463246,12
rs11069498,103503322,Type 2 diabetes,0.000923,17463246,13
rs11070592,47821138,Type 2 diabetes,0.000279,17463246,15
rs11071323,57791332,Type 2 diabetes,0.0007469999999999999,17463246,15
rs11071323,57791332,Waist hip ratio in Type 2 diabetes,0.0007469999999999999,17463246,15
rs11071673,62819584,Type 2 diabetes,0.000551,17463246,15
rs11071767,64154635,Type 2 diabetes,0.000656,17554300,15
rs11072063,69291235,Type 2 diabetes,0.000938,17463246,15
rs11072089,69650053,Type 2 diabetes,0.0006929999999999999,17463246,15
rs11072478,74615507,Type 2 diabetes,0.000174,17554300,15
rs11072496,74920532,"Type 2 diabetes, gender differentiated",0.000293,17554300,15
rs11072793,79006442,Type 2 diabetes,0.000767,17463246,15
rs11072794,79006582,Type 2 diabetes,0.00067,17463246,15
rs11072865,79898351,"Type 2 diabetes, combined control dataset",0.000672,17554300,15
rs11072936,81014621,Type 2 diabetes,0.000822,17463246,15
rs11073328,38764843,"Type 2 diabetes, combined control dataset, gender differentiated",0.000813,17554300,15
rs11073332,38817614,Type 2 diabetes,0.00047699999999999994,22961080,15
rs11073418,95647795,Type 2 diabetes,0.00013000000000000002,20862305,15
rs11073993,85717473,"Type 2 diabetes, combined control dataset",0.000713,17554300,15
rs11074060,92860257,Type 2 diabetes,0.0009570000000000001,17463246,15
rs11074446,20255123,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.00040300000000000004,17554300,16
rs11075174,13020416,Type 2 diabetes,0.000654,17463246,16
rs11075661,52937499,Type 2 diabetes,0.0009279999999999999,17463246,16
rs11075985,53805207,Type 2 diabetes,1.59e-05,22158537,16
rs11075985,53805207,Type 2 diabetes,0.00021099999999999998,22158537,16
rs11076322,59542037,Type 2 diabetes,0.000139,22961080,16
rs11076564,48380165,"Type 2 diabetes, combined control dataset",0.00055,17554300,16
rs11076922,5583318,Type 2 diabetes,0.000951,17463246,16
rs11076977,5910875,Type 2 diabetes,0.00011499999999999999,17463246,16
rs11077049,6604090,Type 2 diabetes,0.0007440000000000001,17463246,16
rs11077598,70274865,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000258,17554300,17
rs11078146,13234015,"Type 2 diabetes, gender differentiated",0.000319,17554300,17
rs11078512,4398442,Type 2 diabetes,0.000595,17463246,17
rs11078674,7310473,Type 2 diabetes,8.7e-05,17293876,17
rs11079806,46142680,Type 2 diabetes,0.000773,17463246,17
rs11079806,46142680,Type 2 diabetes,0.000773,17463246,17
rs11080325,33563709,Glycemic response to metformin in type 2 diabetes,7.659999999999999e-05,21186350,17
rs11080985,2725432,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000212,17554300,18
rs11080987,2748323,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000131,17554300,18
rs11081187,544739,"Type 2 diabetes, combined control dataset",0.00016999999999999999,17554300,18
rs11081324,7382442,Type 2 diabetes,0.000206,17463246,18
rs11081444,8970358,"Type 2 diabetes, combined control dataset, gender differentiated",0.000102,17554300,18
rs11081573,77699893,Type 2 diabetes,0.000244,17554300,18
rs11081691,28918942,Type 2 diabetes,0.000541,17463246,18
rs11081692,28943792,Height in Type 2 diabetes cases,0.000251,17463246,18
rs11081692,28943792,Type 2 diabetes,0.000251,17463246,18
rs11082043,20222985,Type 2 diabetes,0.000958,17463246,18
rs11082138,36998210,Type 2 diabetes,0.000401,17463246,18
rs11082138,36998210,Body mass index (BMI) in Type 2 diabetes,0.000401,17463246,18
rs11082423,20929994,Weight in Type 2 diabetes,0.000771,17463246,18
rs11082824,47990198,Type 2 diabetes,0.000411,17463246,18
rs11082969,50680524,Weight in Type 2 diabetes,0.0009029999999999999,17463246,18
rs11082969,50680524,Type 2 diabetes,0.0009029999999999999,17463246,18
rs11083321,26669899,Type 2 diabetes,0.000405,17463246,18
rs1108463,51492972,"Type 2 diabetes, combined control dataset",0.00021,17554300,15
rs1108491,16200331,Type 2 diabetes early age of onset,0.000307,17846125,9
rs1108491,16200331,Type 2 diabetes,0.000307,17846125,9
rs11085748,10927540,Type 2 diabetes,0.000373,17463246,19
rs11086668,57785057,Type 2 diabetes,0.000312,22158537,20
rs11086668,57785057,Type 2 diabetes,0.00047699999999999994,22158537,20
rs11087730,6429185,"Type 2 diabetes, combined control dataset, gender differentiated",0.00039,17554300,20
rs11088265,35355618,Type 2 diabetes,0.000698,17463246,21
rs1108845,151522715,Type 2 diabetes,0.000277,17463246,7
rs11090936,49582574,Type 2 diabetes,0.00031,17463246,22
rs11092456,102951411,Type 2 diabetes,0.00028,17463246,X
rs11095628,4911676,Type 2 diabetes,0.000172,17463246,X
rs1109654,34074463,Type 2 diabetes,0.0009480000000000001,17463246,6
rs11096693,16949116,Type 2 diabetes,0.0009279999999999999,17463246,2
rs11096709,17103115,Type 2 diabetes,0.000582,17463246,2
rs11096905,37800240,Type 2 diabetes,0.00024900000000000004,17463246,4
rs11097340,93465297,Type 2 diabetes,0.00020299999999999997,17463246,4
rs11098342,117444870,Type 2 diabetes,0.00024700000000000004,22158537,4
rs11098343,117452865,Type 2 diabetes,0.000258,22158537,4
rs1109868,112686860,Diabetic retinopathy in Type 2 diabetes mellitus,0.000889,23562823,7
rs11098945,128960569,Type 2 diabetes,0.000607,22158537,4
rs11099096,132009698,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,5.2900000000000005e-05,21150874,4
rs11101084,50519197,Type 2 diabetes,0.0006929999999999999,17463246,10
rs11102055,110662374,Type 2 diabetes,0.000129,17463246,1
rs11103778,138151672,Waist circumference in Type 2 diabetes,4.59e-05,17463246,9
rs11104342,87604084,Height in Type 2 diabetes cases,0.000892,17463246,12
rs11104342,87604084,Type 2 diabetes,0.000893,17463246,12
rs11104658,88294795,Type 2 diabetes,0.00021400000000000002,17463246,12
rs1110528,65879447,Type 2 diabetes,0.000231,17554300,16
rs11105329,89951345,Type 2 diabetes,0.00020800000000000001,17463246,12
rs11105838,91236097,Body mass index (BMI) in Type 2 diabetes,0.000173,17463246,12
rs11105838,91236097,Type 2 diabetes,0.000173,17463246,12
rs11105838,91236097,Waist circumference in Type 2 diabetes,0.00023199999999999997,17463246,12
rs11105842,91243910,Waist hip ratio in Type 2 diabetes,0.000891,17463246,12
rs11105842,91243910,Type 2 diabetes,0.000891,17463246,12
rs11105842,91243910,Waist circumference in Type 2 diabetes,0.000915,17463246,12
rs11105996,91503633,Type 2 diabetes,0.000701,17463246,12
rs11106513,92727056,Type 2 diabetes,0.00023799999999999998,17463246,12
rs1110689,77619533,Type 2 diabetes,0.000614,22961080,16
rs11107411,78317934,Body mass index (BMI) in Type 2 diabetes,0.000886,17463246,12
rs1110763,80157024,Type 2 diabetes,0.000754,17463246,16
rs1110763,80157024,Body mass index (BMI) in Type 2 diabetes,0.000754,17463246,16
rs11108881,97604787,Type 2 diabetes,0.0009279999999999999,17463246,12
rs11109051,97870501,"Type 2 diabetes, combined control dataset",0.000118,17554300,12
rs11109882,99903546,Type 2 diabetes,2.01e-05,18372903,12
rs11109882,99903546,Type 2 diabetes,0.000121,17554300,12
rs11110846,101951843,Type 2 diabetes,0.000389,19734900,12
rs11112216,105262947,Type 2 diabetes,0.000168,22158537,12
rs11113528,108224894,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000291,17554300,12
rs11113528,108224894,Type 2 diabetes,0.000425,17463246,12
rs11113528,108224894,Weight in Type 2 diabetes,0.000425,17463246,12
rs11113703,108452596,Type 2 diabetes,0.0006320000000000001,17463246,12
rs11114068,109237959,Type 2 diabetes,0.000469,17463246,12
rs11114162,79931485,Type 2 diabetes,0.000393,17463246,12
rs11114162,79931485,Type 2 diabetes,0.000393,17463246,12
rs11114260,80241493,"Type 2 diabetes, combined control dataset, gender differentiated",0.0006190000000000001,17554300,12
rs11114340,80559764,Type 2 diabetes,0.0005809999999999999,17554300,12
rs11115,10370542,Type 2 diabetes,8.45e-05,22158537,19
rs11115,10370542,Type 2 diabetes,0.000901,22158537,19
rs11115912,83951676,"Type 2 diabetes, combined control dataset, gender differentiated",0.000176,17554300,12
rs11115997,84113309,"Type 2 diabetes, gender differentiated",0.00023500000000000002,17554300,12
rs1111622,70330389,Type 2 diabetes,0.000399,17463246,3
rs11117195,86625407,Type 2 diabetes,8.72e-05,22456796,16
rs11117457,86180385,"Type 2 diabetes, combined control dataset, gender differentiated",0.000264,17554300,16
rs11117811,217398583,Type 2 diabetes,0.000349,17463246,1
rs11118018,218215033,Type 2 diabetes,0.000536,17463246,1
rs1111835,79482718,"Type 2 diabetes, combined control dataset, gender differentiated",0.000336,17554300,13
rs1111837,79483491,"Type 2 diabetes, combined control dataset, gender differentiated",0.000207,17554300,13
rs1111847,112281238,"Type 2 diabetes, combined control dataset, gender differentiated",0.000295,17554300,13
rs11118527,220504423,Type 2 diabetes,0.000487,17554300,1
rs11118748,221715136,Type 2 diabetes,0.000499,17463246,1
rs1111875,94462882,Type 2 diabetes,8.669999999999999e-05,22158537,10
rs1111875,94462882,Type 2 diabetes,0.00072,23209189,10
rs1111875,94462882,Type 2 diabetes,0.0007599999999999999,20862305,10
rs11118918,208095688,"Type 2 diabetes, end stage renal disease",2.6000000000000002e-05,22238593,1
rs11118918,208095688,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000551,21150874,1
rs11119132,208992432,Type 2 diabetes,0.0009599999999999999,17463246,1
rs11119813,211979205,Type 2 diabetes,0.000168,17463246,1
rs11119865,212344323,Type 2 diabetes,0.000469,17463246,1
rs11120894,7340844,Type 2 diabetes,0.000196,22158537,1
rs1112165,21018574,"Type 2 diabetes, combined control dataset",0.000784,17554300,9
rs11122556,230752309,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.00016,17554300,1
rs11123528,120348676,Type 2 diabetes,4.91e-05,22158537,2
rs11123528,120348676,Type 2 diabetes,6.24e-05,22158537,2
rs11123739,109934924,Type 2 diabetes,0.00061,17463246,2
rs11124686,39755009,Diabetic retinopathy in Type 2 diabetes mellitus,0.000454,23562823,2
rs11124777,41207286,"Type 2 diabetes, combined control dataset",0.000877,17554300,2
rs11124912,43223032,Type 2 diabetes,0.00047000000000000004,17463246,2
rs11124987,23517926,Diabetic retinopathy in Type 2 diabetes mellitus,0.000389,23562823,2
rs11125166,48462924,Diabetic retinopathy in Type 2 diabetes mellitus,0.000161,23562823,2
rs11125179,48915871,Diabetic retinopathy in Type 2 diabetes mellitus,0.0006219999999999999,23562823,2
rs11125607,56090113,Diabetic retinopathy in Type 2 diabetes mellitus,0.000615,23562823,2
rs11125762,59091613,Type 2 diabetes,0.000868,17463246,2
rs11125813,59991047,Type 2 diabetes,0.000791,17463246,2
rs11126610,77714036,Type 2 diabetes,0.000675,22158537,2
rs11126611,77714052,Type 2 diabetes,0.000341,22158537,2
rs11126613,77722435,Type 2 diabetes,0.00034700000000000003,22158537,2
rs11126649,78226051,Diabetic retinopathy in Type 2 diabetes mellitus,0.000131,23562823,2
rs11126666,26928811,Type 2 diabetes,0.00098,17463246,2
rs11126666,26928811,Waist circumference in Type 2 diabetes,0.00098,17463246,2
rs11126998,85978786,"Type 2 diabetes, gender differentiated",0.00027400000000000005,17554300,2
rs11127343,2564992,Type 2 diabetes,0.0009119999999999999,17463246,2
rs11128202,66768059,Type 2 diabetes,0.0005780000000000001,17463246,3
rs11128603,12385828,Type 2 diabetes,1.3000000000000001e-05,22990020,3
rs11128930,20022050,Type 2 diabetes,0.000677,17463246,3
rs11129025,21872193,Type 2 diabetes,0.000338,17463246,3
rs11129025,21872193,Type 2 diabetes,0.000339,17463246,3
